0 0.0 1.0 0.0 0.0
1 0.0 1.0 3.717610240597145e-05 0.1670216672413021
2 0.0 1.0000000083013223 4.076250116467791e-05 0.18217894778995466
3 0.0 1.0000000042415922 4.011409917753962e-05 0.18786362433809456
4 0.0 0.9999999994515801 5.3030404859270924e-05 0.19084808906656958
5 0.0 1.0000000030319132 0.0002507157692926981 0.19265245542934106
6 0.0 1.0000000595458007 0.00046752931719720454 0.19388615076960478
7 0.0 1.0000001181652156 0.000675281932547549 0.19477431890482752
8 0.0 1.0000001151362534 0.0008893952477534601 0.1954415054073685
9 0.0 1.0000001202903188 0.0012166898126499419 0.19595662035584338
10 0.0 1.0000001102256866 0.001162566877628161 0.19638515667194148
11 0.0 1.0000001546054096 0.0006099341981977621 0.1967525399087617
12 0.0 1.000000186014318 0.000512562912232299 0.19705132789851695
13 0.0 1.000000193953106 0.0008707949385346925 0.19727257994890365
14 0.0 1.000000242211868 0.0011179127781467083 0.19747274560176345
15 0.0 1.000000236243642 0.000648043988290935 0.1977200781738666
16 0.26630457287861137 1.0000002734834905 0.00014524092979415767 0.1978416595935038
17 0.28275654925549387 1.000000285619905 0.036058340980364666 0.19815895728842764
18 0.2827386277993798 1.0000002701239878 0.07315802480005407 0.1987789535242726
19 0.28282822402824304 1.0000002915789987 0.10933354307423361 0.19957169242189157
20 0.28275654925549387 1.0000002912884247 0.14051944302074704 0.20065321169799488
21 0.28275654925549465 1.000000310500557 0.17012726639104872 0.20177839682111864
22 0.28257728491746303 1.0000003191095486 0.19557446785929278 0.2030187066514843
23 0.09309273258227768 1.000000299209694 0.21721948130515525 0.20436638134791102
24 0.0 1.0000003221714688 0.22644184255996647 0.204393328516939
25 0.0 1.0000003712103118 0.2301793970893061 0.20387985600464759
26 0.0 1.000000404157708 0.2332754357321718 0.2033541816750028
27 0.0 1.0000004270324276 0.23603030170319075 0.2028579890098538
28 0.0 1.0000004853777693 0.2379211844241686 0.2023494116079002
29 0.0 1.0000005083192196 0.23956131903257913 0.20189042582205838
30 0.0 1.0000005495272126 0.24065860468487332 0.20150032915198202
31 0.0 1.0000006081727921 0.24077586080540073 0.20113855950225443
32 0.0 1.0000006213382777 0.24136536402007291 0.20080946888237106
33 0.0 1.0000006173334932 0.2413868042964172 0.20047886118600425
34 0.0 1.000000643511208 0.24226733748553292 0.20019122831413613
35 0.0 1.000000605619741 0.2418764933614665 0.19996236008052723
36 0.0 1.000000590425498 0.24201560457102134 0.19977747454296307
37 0.0 1.0000006266424162 0.24186157560819696 0.1995922948056377
38 0.0 1.0000007187740512 0.2416980869195691 0.19939545067814765
39 0.0 1.000000767532059 0.24112370642780412 0.1992133848510413
40 0.0 1.000000787554656 0.24072167183346144 0.1990314939580526
41 0.0 1.0000008111788965 0.237820001358846 0.19885053625129076
42 0.0 1.000000795306334 0.23624982088637395 0.19876242947634598
43 0.0 1.0000008424349034 0.23363254574188486 0.19866003430489385
44 0.0 1.0000008784972345 0.23218766050079148 0.19856572395029748
45 0.0 1.0000008910894094 0.23110285174673664 0.19844348697505626
46 0.0 1.000000904708484 0.22918613946897734 0.1983571553224714
47 0.0 1.0000009464715032 0.22645310885170084 0.1982626185269375
48 0.0 1.0000009185827161 0.22496813000771498 0.1981755275738544
49 0.0 1.0000009537147414 0.22463450055878756 0.19809337037597322
