0 2.6330106594489076 -2.911657101232922 0.7495164135936655 -0.668052 -0.119791 0.76015 0.658402 -0.339326 -0.542064 0.786745 -0.29928 0.37334 0.912936
1 1.4255515038317252 -0.9464211408897396 0.74787888053661 -0.80072 0.0616159 0.514588 -0.39141 0.984457 0.153942 0.755228 0.495619 0.25782 -0.929158
2 2.858279640940008 0.2133640587814123 1.882957854186791 -0.439916 0.0922137 0.438537 -0.773439 -0.0570331 0.18508 0.888636 -0.0981649 -0.327298 0.695369
3 2.205290053658585 2.849053645395428 0.07390512759098136 -0.198582 -0.275691 0.437734 0.603793 0.355625 -0.694248 -0.934215 -0.872879 0.371444 -0.624767
4 2.898983589915616 -3.7261397996140353 1.5361991186381796 -0.62747 -0.685722 0.00692201 0.657915 0.351308 0.80834 -0.617777 -0.210957 0.412133 0.737848
5 3.854612253977768 0.3626331778326613 1.329188535559546 0.0300982 -0.774704 -0.02038 0.0206981 -0.903001 0.628703 -0.230683 0.275313 -0.0957552 -0.712036
6 2.6516541275062058 1.94287196939766 1.1080289287175529 -0.560424 0.260486 0.847025 0.475877 -0.0742955 -0.122876 0.701173 0.905324 0.897822 0.798172
7 3.071313821295099 3.9898007301295397 0.6884842277146799 0.778687 0.293424 -0.317035 -0.899664 0.533402 0.60666 0.397426 0.363843 0.808374 -0.374121
8 2.7364781233152464 -1.1306424637865766 0.9217608815108584 0.406373 -0.334216 -0.570952 0.518417 -0.483777 0.367148 -0.967645 0.690246 0.704822 0.201525
9 4.562525472340464 -3.1122833828707654 0.5586664360531849 -0.912169 -0.952274 -0.989848 -0.0254917 -0.414229 0.416525 0.640292 0.0148191 -0.0650582 -0.843484
10 3.2042772532965094 0.5772762774765009 0.75010010987781 0.886444 0.536411 -0.755827 -0.92347 0.0298719 -0.2014 -0.576869 -0.0947003 -0.679676 -0.383506
11 4.266101828782887 -2.98261836358455 1.4844403505803108 -0.429702 0.105475 0.35051 0.915419 0.248119 0.275612 -0.134254 -0.982863 0.992083 -0.272545
12 3.341457393957832 4.472805696062413 0.14218016775922204 0.576463 -0.646687 -0.349646 -0.331968 0.275812 -0.635994 -0.512945 -0.950849 -0.723773 -0.164673
13 1.77616533857662 0.896212858587092 1.2985292623326259 0.852588 0.948997 -0.608924 -0.319949 0.0753195 -0.711507 -0.573756 0.585132 0.723517 0.226092
14 2.31052583320438 2.0650480456471687 0.59470756114152 -0.0290799 -0.567086 0.587757 -0.891572 0.525357 -0.347806 -0.904516 0.643684 -0.287676 -0.0396132
15 4.895558789975591 1.2204090946444617 1.589203714780452 -0.713552 -0.760832 0.452289 0.493271 -0.0586519 -0.576791 0.926184 -0.470895 -0.468363 0.451542
16 2.3461691950371204 -2.4612391976370396 0.520074675394993 -0.39555 -0.433723 0.819057 -0.364152 0.784636 0.457805 0.913222 -0.491135 -0.781326 0.395482
17 5.032211087375556 2.1857066711586612 1.3390674619338128 -0.976509 0.160097 0.687787 -0.546377 0.630587 0.577181 -0.664703 0.282376 -0.906305 0.312197
18 1.877548239016388 1.7549054165979106 0.8173882101548153 0.231871 -0.929972 -0.924136 -0.07587 -0.734885 0.861307 -0.815021 0.280225 0.855412 0.68208
19 2.1360248711636167 2.14510850038796 1.802190261693806 -0.109843 -0.26309 -0.199704 0.541194 -0.0732437 -0.203421 -0.98106 0.243388 0.928497 -0.641563
20 2.8374553680243517 3.3463230055943245 1.5605747900257705 0.488299 0.432182 0.321931 -0.322143 -0.115444 -0.402603 -0.770812 0.189775 0.966994 -0.605677
21 1.3417969254902191 1.1232526866276995 0.6680083738482941 0.214773 -0.987756 -0.900134 -0.153244 0.0436689 0.109778 0.978118 -0.316755 -0.404618 -0.761552
22 1.0076973974661032 0.520285734418627 0.9278671633944797 0.475223 -0.779634 0.428466 0.599356 -0.722633 0.633335 -0.626099 0.820523 0.379017 -0.0113657
23 2.4260216585358987 1.2790179328365852 0.8249065836234126 -0.580536 0.47454 0.725557 -0.258271 -0.0866607 0.488779 0.339743 0.469085 -0.695875 -0.527021
